norad,object,fleet,gcat_otype,active_flag,status,expected_verdict,spike_history,spikes_on_record,in_exam_set,evidence,source,rationale
56719,OneWeb SL0683,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56720,OneWeb SL0684,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56721,OneWeb SL0686,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61595,OneWeb SL0687,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61596,OneWeb SL0688,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61597,OneWeb SL0689,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61598,OneWeb SL0690,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61599,OneWeb SL0691,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61600,OneWeb SL0692,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61601,OneWeb SL0693,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56722,OneWeb SL0694,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61602,OneWeb SL0695,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56723,OneWeb SL0696,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61603,OneWeb SL0697,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61604,OneWeb SL0698,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61605,OneWeb SL0699,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61606,OneWeb SL0700,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61607,OneWeb SL0701,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61608,OneWeb SL0702,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56724,OneWeb SL0703,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61609,OneWeb SL0704,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61610,OneWeb SL0705,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61611,OneWeb SL0706,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61612,OneWeb SL0707,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
61613,OneWeb SL0708,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55172,OneWeb SL0709,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55173,OneWeb SL0710,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55174,OneWeb SL0711,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54680,OneWeb SL0712,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55175,OneWeb SL0713,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54681,OneWeb SL0714,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55176,OneWeb SL0715,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55177,OneWeb SL0716,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55178,OneWeb SL0717,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56081,OneWeb SL0718,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55179,OneWeb SL0719,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55835,OneWeb SL0720,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56725,OneWeb SL0721 JoeySat,oneweb,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
28446,AMC 15,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
26580,AMC 6,ses,GEO/S,P,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
29055,Astra 1KR,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
31306,Astra 1L,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
33436,Astra 1M,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
37775,Astra 1N,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
60086,Astra 1P,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
39285,Astra 2E,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
38778,Astra 2F,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40364,Astra 2G,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
36581,Astra 3B,ses,GEO/S,P,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
39617,Astra 3C,ses,GEO/S,P,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54755,MP01,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
54756,MP02,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56368,MP03,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
56367,MP04,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
58346,MP05,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
58347,MP06,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
28526,NSS 10,ses,GEO/I,P,degraded,on rhythm OR no rhythm yet,no,,no,assumed,"GCAT geotab OType GEO/I (inc let go, lon held); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
26554,NSS 11,ses,GEO/S,P,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
36032,NSS 12,ses,GEO/S,P,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
33749,NSS 9,ses,GEO/S,A,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44114,O3b FM17,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44115,O3b FM18,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44113,O3b FM19,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
44112,O3b FM20,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
39191,O3b M001,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
39190,O3b M002,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40079,O3b M003,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
39189,O3b M004,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
39188,O3b M005,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40081,O3b M006,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40080,O3b M007,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40082,O3b M008,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40351,O3b M009,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40348,O3b M010,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40349,O3b M011,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
40350,O3b M012,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
43234,O3b M013,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
43233,O3b M014,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
43231,O3b M015,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
43232,O3b M016,ses,,P,abandoned,no rhythm yet,no,,no,assumed,"GCAT currentcat Active flag 'P' (=past, empirically P dominates GEO/ID 617/917); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
64867,O3b mPOWER F10,ses,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
62362,O3b mPOWER F7,ses,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
62363,O3b mPOWER F8,ses,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
64866,O3b mPOWER F9,ses,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
37826,QuetzSat-1,ses,GEO/S,P,active-stationkept,on rhythm,no,,no,verified,"GCAT geotab OType GEO/S (station-kept lon+inc); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
55970,SES 18,ses,,A,active,on rhythm,no,,no,assumed,"GCAT currentcat Active flag 'A' (=active, empirically A dominates GEO/S 387/471); geotab stamp 'Updated 2026 Jul 17 2058:25', currentcat stamp 'Updated 2026 Jul 17 2054:56'",
